owner,name,full_name,stargazer_count,fork_count,language,total_releases,avg_release_interval_days,release_type,collaborator_count,sonarqube_analyzed,sonarqube_analyzed_at,bugs,vulnerabilities,code_smells,sqale_index,coverage,duplicated_lines_density,ncloc,complexity,cognitive_complexity,reliability_rating,security_rating,sqale_rating,alert_status
DistrictDataLabs,yellowbrick,DistrictDataLabs/yellowbrick,4380,567,Python,24,81.0,slow,11200,False,,,,,,,,,,,,,,
dmunozv04,iSponsorBlockTV,dmunozv04/iSponsorBlockTV,4379,189,Python,22,51.0,slow,3000,False,,,,,,,,,,,,,,
hynek,structlog,hynek/structlog,4376,256,Python,21,54.0,slow,13500,False,,,,,,,,,,,,,,
dotnet,Open-XML-SDK,dotnet/Open-XML-SDK,4370,572,C#,39,69.0,slow,5600,False,,,,,,,,,,,,,,
dvorka,hstr,dvorka/hstr,4353,239,C,24,103.0,slow,5600,False,,,,,,,,,,,,,,
pytorch,serve,pytorch/serve,4353,889,Java,24,62.0,slow,21900,False,,,,,,,,,,,,,,
wooorm,franc,wooorm/franc,4342,183,JavaScript,39,116.0,slow,1000,False,,,,,,,,,,,,,,
OpenVPN,easy-rsa,OpenVPN/easy-rsa,4341,1219,Shell,27,132.0,slow,7100,False,,,,,,,,,,,,,,
stern,stern,stern/stern,4335,151,Go,26,56.5,slow,5400,False,,,,,,,,,,,,,,
Breakthrough,PySceneDetect,Breakthrough/PySceneDetect,4316,464,Python,36,93.0,slow,3700,False,,,,,,,,,,,,,,
pallets-eco,flask-sqlalchemy,pallets-eco/flask-sqlalchemy,4314,900,Python,22,81.0,slow,12000,False,,,,,,,,,,,,,,
dragonwell-project,dragonwell8,dragonwell-project/dragonwell8,4302,502,Java,43,72.5,slow,156200,False,,,,,,,,,,,,,,
JonathanSalwan,ROPgadget,JonathanSalwan/ROPgadget,4299,569,Python,28,104.0,slow,6100,False,,,,,,,,,,,,,,
ExcelDataReader,ExcelDataReader,ExcelDataReader/ExcelDataReader,4297,1008,C#,23,57.0,slow,4700,False,,,,,,,,,,,,,,
serversideup,amplitudejs,serversideup/amplitudejs,4288,429,JavaScript,26,64.0,slow,2700,False,,,,,,,,,,,,,,
doctrine,DoctrineMigrationsBundle,doctrine/DoctrineMigrationsBundle,4285,220,PHP,38,104.0,slow,12000,False,,,,,,,,,,,,,,
melonDS-emu,melonDS,melonDS-emu/melonDS,4285,646,C++,24,187.0,slow,11500,False,,,,,,,,,,,,,,
manuelbieh,geolib,manuelbieh/geolib,4269,339,JavaScript,21,85.5,slow,6300,False,,,,,,,,,,,,,,
jlegewie,zotfile,jlegewie/zotfile,4268,293,Java,33,58.0,slow,5200,False,,,,,,,,,,,,,,
sshnet,SSH.NET,sshnet/SSH.NET,4267,970,C#,20,127.0,slow,6400,False,,,,,,,,,,,,,,
HMBSbige,NatTypeTester,HMBSbige/NatTypeTester,4261,249,C#,24,91.0,slow,400,False,,,,,,,,,,,,,,
prometheus,client_python,prometheus/client_python,4257,838,Python,48,70.0,slow,16800,False,,,,,,,,,,,,,,
NVIDIA-Omniverse,PhysX,NVIDIA-Omniverse/PhysX,4241,561,C++,20,54.0,slow,700,False,,,,,,,,,,,,,,
mybatis,spring-boot-starter,mybatis/spring-boot-starter,4228,1810,Java,32,136.5,slow,3600,False,,,,,,,,,,,,,,
jboss-javassist,javassist,jboss-javassist/javassist,4221,720,Java,24,147.5,slow,6400,False,,,,,,,,,,,,,,
canonical,dqlite,canonical/dqlite,4219,237,C,27,78.5,slow,3800,False,,,,,,,,,,,,,,
CloudCompare,CloudCompare,CloudCompare/CloudCompare,4212,1128,C++,33,58.5,slow,12800,False,,,,,,,,,,,,,,
zpao,qrcode.react,zpao/qrcode.react,4195,340,TypeScript,25,51.0,slow,2800,False,,,,,,,,,,,,,,
osixia,docker-openldap,osixia/docker-openldap,4180,991,Shell,34,51.0,slow,7200,False,,,,,,,,,,,,,,
obsproject,obs-websocket,obsproject/obs-websocket,4178,734,C++,26,80.5,slow,3400,False,,,,,,,,,,,,,,
testcontainers,testcontainers-dotnet,testcontainers/testcontainers-dotnet,4169,342,C#,40,51.0,slow,13300,False,,,,,,,,,,,,,,
jendrikseipp,vulture,jendrikseipp/vulture,4167,173,Python,20,59.5,slow,4700,False,,,,,,,,,,,,,,
rfjakob,gocryptfs,rfjakob/gocryptfs,4156,286,Go,48,51.0,slow,5500,False,,,,,,,,,,,,,,
dry-python,returns,dry-python/returns,4144,140,Python,29,67.0,slow,6200,False,,,,,,,,,,,,,,
mangerlahn,Latest,mangerlahn/Latest,4143,111,Swift,30,57.0,slow,11600,False,,,,,,,,,,,,,,
apache,kvrocks,apache/kvrocks,4136,584,C++,36,68.5,slow,16100,False,,,,,,,,,,,,,,
GlitchEnzo,NuGetForUnity,GlitchEnzo/NuGetForUnity,4131,368,C#,38,62.5,slow,5200,False,,,,,,,,,,,,,,
ONLYOFFICE,DesktopEditors,ONLYOFFICE/DesktopEditors,4117,439,Unknown,52,51.0,slow,1300,False,,,,,,,,,,,,,,
PowerShell,PSReadLine,PowerShell/PSReadLine,4110,317,C#,43,56.0,slow,6800,False,,,,,,,,,,,,,,
libjpeg-turbo,libjpeg-turbo,libjpeg-turbo/libjpeg-turbo,4107,1097,C,52,105.0,slow,4800,False,,,,,,,,,,,,,,
JabRef,jabref,JabRef/jabref,4103,3040,Java,46,77.0,slow,84000,False,,,,,,,,,,,,,,
doctrine-extensions,DoctrineExtensions,doctrine-extensions/DoctrineExtensions,4103,1256,PHP,62,53.0,slow,50500,False,,,,,,,,,,,,,,
openrazer,openrazer,openrazer/openrazer,4099,594,C,40,101.0,slow,23100,False,,,,,,,,,,,,,,
praydog,REFramework,praydog/REFramework,4078,436,C++,20,92.0,slow,3800,False,,,,,,,,,,,,,,
skeeto,w64devkit,skeeto/w64devkit,4069,292,C,33,51.5,slow,900,False,,,,,,,,,,,,,,
NixOS,patchelf,NixOS/patchelf,4067,510,C,32,136.5,slow,9800,False,,,,,,,,,,,,,,
DiligentGraphics,DiligentEngine,DiligentGraphics/DiligentEngine,4061,367,Batchfile,23,105.5,slow,1300,False,,,,,,,,,,,,,,
s-yadav,react-number-format,s-yadav/react-number-format,4057,419,JavaScript,49,54.0,slow,8300,False,,,,,,,,,,,,,,
DistroAV,DistroAV,DistroAV/DistroAV,4038,410,C++,39,56.5,slow,5100,False,,,,,,,,,,,,,,
lucaslorentz,caddy-docker-proxy,lucaslorentz/caddy-docker-proxy,4035,202,Go,42,52.0,slow,4100,False,,,,,,,,,,,,,,
aya-rs,aya,aya-rs/aya,4032,356,Rust,26,77.0,slow,10500,False,,,,,,,,,,,,,,
go-ozzo,ozzo-validation,go-ozzo/ozzo-validation,4027,235,Go,21,68.5,slow,2600,False,,,,,,,,,,,,,,
Yooooomi,your_spotify,Yooooomi/your_spotify,4020,169,TypeScript,22,66.0,slow,3000,False,,,,,,,,,,,,,,
more-itertools,more-itertools,more-itertools/more-itertools,4004,308,Python,48,68.5,slow,13600,False,,,,,,,,,,,,,,
sindresorhus,p-queue,sindresorhus/p-queue,3984,196,TypeScript,33,56.0,slow,3300,False,,,,,,,,,,,,,,
apache,age,apache/age,3983,459,C,29,74.5,slow,9100,False,,,,,,,,,,,,,,
rstudio,bookdown,rstudio/bookdown,3979,1276,JavaScript,45,56.5,slow,11400,False,,,,,,,,,,,,,,
Gnucash,gnucash,Gnucash/gnucash,3968,884,C,72,56.0,slow,54200,False,,,,,,,,,,,,,,
patriksimek,vm2,patriksimek/vm2,3954,312,JavaScript,21,54.0,slow,3800,False,,,,,,,,,,,,,,
stephane,libmodbus,stephane/libmodbus,3947,1888,C,25,142.0,slow,7200,False,,,,,,,,,,,,,,
opensourcepos,opensourcepos,opensourcepos/opensourcepos,3937,2405,PHP,28,118.0,slow,23800,False,,,,,,,,,,,,,,
yeoman,yo,yeoman/yo,3930,402,JavaScript,46,53.0,slow,6400,False,,,,,,,,,,,,,,
linkedin,Burrow,linkedin/Burrow,3921,812,Go,28,89.0,slow,12200,False,,,,,,,,,,,,,,
jquery,jquery-mousewheel,jquery/jquery-mousewheel,3910,1671,JavaScript,21,60.0,slow,1400,False,,,,,,,,,,,,,,
rusqlite,rusqlite,rusqlite/rusqlite,3899,432,Rust,43,56.0,slow,14200,False,,,,,,,,,,,,,,
picocms,Pico,picocms/Pico,3896,613,PHP,29,70.0,slow,4500,False,,,,,,,,,,,,,,
projectM-visualizer,projectm,projectM-visualizer/projectm,3895,421,C++,34,64.0,slow,10000,False,,,,,,,,,,,,,,
icsharpcode,SharpZipLib,icsharpcode/SharpZipLib,3890,1000,C#,20,128.0,slow,6400,False,,,,,,,,,,,,,,
kubernetes-client,java,kubernetes-client/java,3889,2056,Java,56,52.0,slow,18400,False,,,,,,,,,,,,,,
FRRouting,frr,FRRouting/frr,3888,1406,C,75,56.5,slow,71600,False,,,,,,,,,,,,,,
moment,moment-timezone,moment/moment-timezone,3878,836,JavaScript,61,62.0,slow,5300,False,,,,,,,,,,,,,,
desandro,draggabilly,desandro/draggabilly,3875,384,JavaScript,26,52.0,slow,600,False,,,,,,,,,,,,,,
francoischalifour,medium-zoom,francoischalifour/medium-zoom,3871,171,JavaScript,21,66.0,slow,1400,False,,,,,,,,,,,,,,
osm-search,Nominatim,osm-search/Nominatim,3867,781,Python,41,97.0,slow,12000,False,,,,,,,,,,,,,,
darold,pgbadger,darold/pgbadger,3865,360,Perl,29,109.5,slow,8900,False,,,,,,,,,,,,,,
mapnik,mapnik,mapnik/mapnik,3861,832,C++,26,57.0,slow,13600,False,,,,,,,,,,,,,,
Dimezis,BlurView,Dimezis/BlurView,3860,363,Java,32,91.0,slow,1000,False,,,,,,,,,,,,,,
picoe,Eto,picoe/Eto,3859,343,C#,39,59.0,slow,7800,False,,,,,,,,,,,,,,
osfans,trime,osfans/trime,3846,422,Kotlin,34,60.0,slow,4000,False,,,,,,,,,,,,,,
webpack,tapable,webpack/tapable,3837,399,JavaScript,27,71.0,slow,3500,False,,,,,,,,,,,,,,
pika,pika,pika/pika,3835,850,Python,25,80.5,slow,22400,False,,,,,,,,,,,,,,
django-guardian,django-guardian,django-guardian/django-guardian,3833,585,Python,20,61.0,slow,17800,False,,,,,,,,,,,,,,
srsran,srsRAN_4G,srsran/srsRAN_4G,3824,1230,C++,27,89.5,slow,9900,False,,,,,,,,,,,,,,
frangoteam,FUXA,frangoteam/FUXA,3822,1072,TypeScript,42,57.0,slow,5800,False,,,,,,,,,,,,,,
apple,swift-log,apple/swift-log,3818,331,Swift,20,106.0,slow,8700,False,,,,,,,,,,,,,,
puckel,docker-airflow,puckel/docker-airflow,3810,564,Shell,39,51.0,slow,3600,False,,,,,,,,,,,,,,
uncss,grunt-uncss,uncss/grunt-uncss,3807,173,HTML,31,55.0,slow,2000,False,,,,,,,,,,,,,,
pkluz,PKHUD,pkluz/PKHUD,3790,497,Swift,21,96.0,slow,5000,False,,,,,,,,,,,,,,
dremin,RetroBar,dremin/RetroBar,3784,311,C#,23,65.0,slow,6300,False,,,,,,,,,,,,,,
mandiant,flare-floss,mandiant/flare-floss,3780,502,Python,30,125.0,slow,4600,False,,,,,,,,,,,,,,
frejs,fre,frejs/fre,3751,350,TypeScript,21,51.0,slow,7700,False,,,,,,,,,,,,,,
VsVim,VsVim,VsVim/VsVim,3743,415,C#,21,135.5,slow,7500,False,,,,,,,,,,,,,,
kasketis,netfox,kasketis/netfox,3736,390,Swift,39,180.5,slow,5700,False,,,,,,,,,,,,,,
flasgger,flasgger,flasgger/flasgger,3729,527,Python,24,69.0,slow,11200,False,,,,,,,,,,,,,,
maruel,panicparse,maruel/panicparse,3706,102,Go,21,56.5,slow,1600,False,,,,,,,,,,,,,,
hanickadot,compile-time-regular-expressions,hanickadot/compile-time-regular-expressions,3701,203,C++,27,78.0,slow,3300,False,,,,,,,,,,,,,,
Kotlin,dokka,Kotlin/dokka,3699,466,Kotlin,50,54.0,slow,15700,False,,,,,,,,,,,,,,
piroor,treestyletab,piroor/treestyletab,3689,292,JavaScript,44,57.0,slow,9800,False,,,,,,,,,,,,,,
grpc-ecosystem,grpc-spring,grpc-ecosystem/grpc-spring,3685,863,Java,34,59.5,slow,8100,False,,,,,,,,,,,,,,
davidstutz,bootstrap-multiselect,davidstutz/bootstrap-multiselect,3680,1967,HTML,20,73.0,slow,11900,False,,,,,,,,,,,,,,
oblador,react-native-progress,oblador/react-native-progress,3674,517,JavaScript,23,78.5,slow,3900,False,,,,,,,,,,,,,,
jwt,ruby-jwt,jwt/ruby-jwt,3663,375,Ruby,36,89.0,slow,14500,False,,,,,,,,,,,,,,
pgbouncer,pgbouncer,pgbouncer/pgbouncer,3646,520,C,23,101.5,slow,10800,False,,,,,,,,,,,,,,
abhiTronix,vidgear,abhiTronix/vidgear,3635,273,Python,23,77.0,slow,1500,False,,,,,,,,,,,,,,
kamiyaa,joshuto,kamiyaa/joshuto,3633,161,Rust,22,100.5,slow,7600,False,,,,,,,,,,,,,,
upper,db,upper/db,3626,239,Go,39,69.0,slow,4100,False,,,,,,,,,,,,,,
fatfreecrm,fat_free_crm,fatfreecrm/fat_free_crm,3625,1326,Ruby,40,113.0,slow,15300,False,,,,,,,,,,,,,,
clojure-emacs,cider,clojure-emacs/cider,3615,651,Emacs Lisp,55,71.0,slow,35300,False,,,,,,,,,,,,,,
spockframework,spock,spockframework/spock,3614,476,Java,26,121.0,slow,13100,False,,,,,,,,,,,,,,
sjtug,SJTUThesis,sjtug/SJTUThesis,3612,797,TeX,23,146.0,slow,4800,False,,,,,,,,,,,,,,
knadh,koanf,knadh/koanf,3610,181,Go,24,54.0,slow,6100,False,,,,,,,,,,,,,,
jkbrzt,rrule,jkbrzt/rrule,3606,539,TypeScript,27,95.0,slow,7200,False,,,,,,,,,,,,,,
luarocks,luarocks,luarocks/luarocks,3600,467,Lua,68,73.5,slow,11800,False,,,,,,,,,,,,,,
pavel-odintsov,fastnetmon,pavel-odintsov/fastnetmon,3597,578,C++,20,100.0,slow,5500,False,,,,,,,,,,,,,,
pwntester,ysoserial.net,pwntester/ysoserial.net,3596,520,C#,20,57.0,slow,3800,False,,,,,,,,,,,,,,
jimsalterjrs,sanoid,jimsalterjrs/sanoid,3582,336,Perl,20,160.5,slow,10300,False,,,,,,,,,,,,,,
askama-rs,askama-old,askama-rs/askama-old,3581,219,Rust,20,59.0,slow,13200,False,,,,,,,,,,,,,,
WordPress,Requests,WordPress/Requests,3579,503,PHP,22,76.0,slow,7200,False,,,,,,,,,,,,,,
mcuadros,ofelia,mcuadros/ofelia,3571,198,Go,30,50.5,slow,3500,False,,,,,,,,,,,,,,
google,nsjail,google/nsjail,3563,293,C++,25,55.5,slow,5400,False,,,,,,,,,,,,,,
thoughtbot,shoulda-matchers,thoughtbot/shoulda-matchers,3560,911,Ruby,25,132.0,slow,33400,False,,,,,,,,,,,,,,
conduktor,kafka-stack-docker-compose,conduktor/kafka-stack-docker-compose,3560,1310,Shell,22,73.5,slow,2800,False,,,,,,,,,,,,,,
microcosm-cc,bluemonday,microcosm-cc/bluemonday,3559,190,Go,26,60.0,slow,4200,False,,,,,,,,,,,,,,
pytorch,text,pytorch/text,3559,814,Python,31,72.0,slow,15500,False,,,,,,,,,,,,,,
dunglas,vulcain,dunglas/vulcain,3558,106,Go,21,67.0,slow,2300,False,,,,,,,,,,,,,,
ngxs,store,ngxs/store,3556,406,TypeScript,28,75.0,slow,17600,False,,,,,,,,,,,,,,
google,deepvariant,google/deepvariant,3551,767,Python,24,133.0,slow,4000,False,,,,,,,,,,,,,,
cilium,pwru,cilium/pwru,3551,208,C,20,57.0,slow,5000,False,,,,,,,,,,,,,,
LinShunKang,MyPerf4J,LinShunKang/MyPerf4J,3550,561,Java,24,53.0,slow,800,False,,,,,,,,,,,,,,
citusdata,pg_cron,citusdata/pg_cron,3548,231,C,23,142.0,slow,5800,False,,,,,,,,,,,,,,
thephpleague,fractal,thephpleague/fractal,3544,348,PHP,21,100.5,slow,9300,False,,,,,,,,,,,,,,
ctimmerm,axios-mock-adapter,ctimmerm/axios-mock-adapter,3543,255,JavaScript,38,65.0,slow,7400,False,,,,,,,,,,,,,,
opendilab,DI-engine,opendilab/DI-engine,3542,417,Python,22,52.0,slow,5300,False,,,,,,,,,,,,,,
awslabs,deequ,awslabs/deequ,3540,573,Scala,30,83.5,slow,8100,False,,,,,,,,,,,,,,
tensorflow,hub,tensorflow/hub,3521,1651,Python,20,84.0,slow,10600,False,,,,,,,,,,,,,,
JamieMason,ImageOptim-CLI,JamieMason/ImageOptim-CLI,3513,127,TypeScript,20,127.0,slow,1800,False,,,,,,,,,,,,,,
premake,premake-core,premake/premake-core,3511,642,C,20,104.0,slow,23700,False,,,,,,,,,,,,,,
ueberauth,guardian,ueberauth/guardian,3503,386,Elixir,33,79.0,slow,17400,False,,,,,,,,,,,,,,
microsoft,hummingbird,microsoft/hummingbird,3499,286,Python,25,59.5,slow,3900,False,,,,,,,,,,,,,,
vispy,vispy,vispy/vispy,3496,626,Python,40,53.0,slow,20600,False,,,,,,,,,,,,,,
opencontainers,runtime-spec,opencontainers/runtime-spec,3489,594,Go,21,82.0,slow,13000,False,,,,,,,,,,,,,,
primus,eventemitter3,primus/eventemitter3,3487,230,JavaScript,25,101.0,slow,2900,False,,,,,,,,,,,,,,
joeyism,linkedin_scraper,joeyism/linkedin_scraper,3482,820,Python,25,79.0,slow,3000,False,,,,,,,,,,,,,,
CVCalendar,CVCalendar,CVCalendar/CVCalendar,3481,610,Swift,28,58.0,slow,5700,False,,,,,,,,,,,,,,
thomasdondorf,puppeteer-cluster,thomasdondorf/puppeteer-cluster,3480,326,TypeScript,26,61.0,slow,1600,False,,,,,,,,,,,,,,
holoviz,datashader,holoviz/datashader,3478,378,Python,40,65.0,slow,6200,False,,,,,,,,,,,,,,
vernemq,vernemq,vernemq/vernemq,3463,416,Erlang,50,51.0,slow,6600,False,,,,,,,,,,,,,,
go-jet,jet,go-jet/jet,3457,167,Go,21,101.5,slow,5000,False,,,,,,,,,,,,,,
introlab,rtabmap,introlab/rtabmap,3456,872,C++,35,59.0,slow,5800,False,,,,,,,,,,,,,,
web-push-libs,web-push,web-push-libs/web-push,3452,313,JavaScript,23,74.5,slow,5800,False,,,,,,,,,,,,,,
geany,geany,geany/geany,3451,643,C,23,122.0,slow,24400,False,,,,,,,,,,,,,,
mvscode,frps-onekey,mvscode/frps-onekey,3442,857,Shell,35,57.5,slow,700,False,,,,,,,,,,,,,,
mpromonet,webrtc-streamer,mpromonet/webrtc-streamer,3431,646,C++,38,54.0,slow,2300,False,,,,,,,,,,,,,,
ReactiveX,rxdart,ReactiveX/rxdart,3430,277,Dart,40,51.0,slow,5000,False,,,,,,,,,,,,,,
microsoft,DirectXShaderCompiler,microsoft/DirectXShaderCompiler,3426,806,C++,21,102.0,slow,16900,False,,,,,,,,,,,,,,
malcommac,SwiftLocation,malcommac/SwiftLocation,3423,434,Swift,20,76.0,slow,3800,False,,,,,,,,,,,,,,
odriverobotics,ODrive,odriverobotics/ODrive,3420,1636,C++,26,56.0,slow,8500,False,,,,,,,,,,,,,,
freshOS,Stevia,freshOS/Stevia,3417,220,Swift,38,58.0,slow,3200,False,,,,,,,,,,,,,,
Haivision,srt,Haivision/srt,3412,910,C++,33,55.0,slow,13400,False,,,,,,,,,,,,,,
oblador,react-native-keychain,oblador/react-native-keychain,3411,530,Kotlin,40,55.5,slow,10200,False,,,,,,,,,,,,,,
deepjyoti30,ytmdl,deepjyoti30/ytmdl,3407,171,Python,23,83.0,slow,1900,False,,,,,,,,,,,,,,
spdk,spdk,spdk/spdk,3398,1286,C,54,56.0,slow,48400,False,,,,,,,,,,,,,,
nicksnyder,go-i18n,nicksnyder/go-i18n,3398,285,Go,36,61.0,slow,5600,False,,,,,,,,,,,,,,
apache,linkis,apache/linkis,3397,1169,Java,33,55.0,slow,19900,False,,,,,,,,,,,,,,
SciSharp,TensorFlow.NET,SciSharp/TensorFlow.NET,3385,540,C#,20,63.0,slow,9500,False,,,,,,,,,,,,,,
libgit2,libgit2sharp,libgit2/libgit2sharp,3383,914,C#,22,112.5,slow,14300,False,,,,,,,,,,,,,,
Aleksoid1978,MPC-BE,Aleksoid1978/MPC-BE,3380,129,C,24,57.0,slow,1900,False,,,,,,,,,,,,,,
KhronosGroup,glslang,KhronosGroup/glslang,3373,919,C++,48,55.5,slow,34600,False,,,,,,,,,,,,,,
vitabaks,autobase,vitabaks/autobase,3370,537,TypeScript,22,93.0,slow,6700,False,,,,,,,,,,,,,,
DarthSim,overmind,DarthSim/overmind,3357,90,Go,30,52.0,slow,3000,False,,,,,,,,,,,,,,
bdwgc,bdwgc,bdwgc/bdwgc,3355,429,C,66,63.0,slow,20100,False,,,,,,,,,,,,,,
mxschmitt,action-tmate,mxschmitt/action-tmate,3353,317,JavaScript,28,66.0,slow,2500,False,,,,,,,,,,,,,,
unikraft,unikraft,unikraft/unikraft,3343,1433,C,22,68.0,slow,11900,False,,,,,,,,,,,,,,
MobileNativeFoundation,Store,MobileNativeFoundation/Store,3341,215,Kotlin,20,71.5,slow,9400,False,,,,,,,,,,,,,,
typelift,Swiftz,typelift/Swiftz,3335,232,Swift,21,62.0,slow,4700,False,,,,,,,,,,,,,,
DanielMartinus,Konfetti,DanielMartinus/Konfetti,3330,313,Kotlin,20,92.0,slow,2800,False,,,,,,,,,,,,,,
Revolutionary-Games,Thrive,Revolutionary-Games/Thrive,3330,565,C#,52,69.0,slow,55500,False,,,,,,,,,,,,,,
maciejhirsz,logos,maciejhirsz/logos,3329,148,Rust,24,125.0,slow,6300,False,,,,,,,,,,,,,,
xnimorz,use-debounce,xnimorz/use-debounce,3325,116,TypeScript,28,66.0,slow,3600,False,,,,,,,,,,,,,,
libarchive,libarchive,libarchive/libarchive,3325,838,C,28,98.0,slow,36200,False,,,,,,,,,,,,,,
davidhu2000,react-spinners,davidhu2000/react-spinners,3323,283,TypeScript,20,124.0,slow,2800,False,,,,,,,,,,,,,,
collectd,collectd,collectd/collectd,3323,1252,C,26,52.0,slow,69000,False,,,,,,,,,,,,,,
facebookresearch,habitat-sim,facebookresearch/habitat-sim,3309,489,C++,28,93.5,slow,6100,False,,,,,,,,,,,,,,
prometheus-community,postgres_exporter,prometheus-community/postgres_exporter,3298,803,Go,39,58.0,slow,15800,False,,,,,,,,,,,,,,
eclipse-threadx,threadx,eclipse-threadx/threadx,3298,889,C,22,65.0,slow,3300,False,,,,,,,,,,,,,,
openseadragon,openseadragon,openseadragon/openseadragon,3298,679,JavaScript,29,134.0,slow,22800,False,,,,,,,,,,,,,,
django-oauth,django-oauth-toolkit,django-oauth/django-oauth-toolkit,3295,819,Python,30,108.0,slow,27500,False,,,,,,,,,,,,,,
adafruit,Adafruit_NeoPixel,adafruit/Adafruit_NeoPixel,3295,1306,C++,63,51.0,slow,8700,False,,,,,,,,,,,,,,
ekalinin,github-markdown-toc,ekalinin/github-markdown-toc,3285,2721,Shell,22,135.0,slow,4300,False,,,,,,,,,,,,,,
jupyter-widgets,ipywidgets,jupyter-widgets/ipywidgets,3282,963,TypeScript,25,52.0,slow,22600,False,,,,,,,,,,,,,,
mridgers,clink,mridgers/clink,3282,283,C,20,138.0,slow,1500,False,,,,,,,,,,,,,,
shouldly,shouldly,shouldly/shouldly,3281,426,C#,33,63.5,slow,12400,False,,,,,,,,,,,,,,
kubernetes,node-problem-detector,kubernetes/node-problem-detector,3279,680,Go,40,62.0,slow,16200,False,,,,,,,,,,,,,,
